text,source,language,sentiment_label,sentiment_score
"My bf is in India Navy ..I dont talk to him for last 7 days ..
He is bravely servicing for our nation.⚔️
I am proud of him❤
Please pray for all our soldiers and their families 🙌",youtube,en,POSITIVE,0.8543381690979004
आज जाकर मेरे दिल को सुकून मिला। मेरा खून दबसे लेकर खौल रहा था।,youtube,hi,POSITIVE,0.23565377295017242
"अभी तो ये ट्रेलर ,हमे गर्व है ,अपने इंडियन आर्मी पर जय हिंद",youtube,hi,POSITIVE,0.2700747549533844
pakistan zinbad ❤,youtube,id,NEGATIVE,0.36298924684524536
Ro😂😂😂😂😂😂ro🎉🎉🎉🎉🎉,youtube,unknown,POSITIVE,0.3085777759552002
I love you Pakistani army 🪖🪖🪖🪖🪖🪖🪖❤❤❤❤❤❤❤,youtube,fi,POSITIVE,0.852690577507019
I love you Pakistani army 🪖🪖🪖🪖🪖🪖❤❤❤❤❤❤❤❤❤,youtube,tr,POSITIVE,0.852690577507019
Asal haqeeqat kabhinhi bttyy ga ya Indian media  Jo Indian army kyy Sath hua 🤣😂🤣😂 50 check post chor krr baggg gyy 5 jet shoot down kiya Pakistan nyy India army point tabbah kardiya,youtube,id,NEGATIVE,0.6130518317222595
Bharat yudhya ni chahata 😂😂😂 modi sirf bewakoof banata hai,youtube,id,NEUTRAL,0.23846754431724548
Pajji kis army 😂😂😂,youtube,lt,NEUTRAL,0.2836849093437195
@AbdullahAbdullah-l1z8x wo haquiqat kan majak.jyada hai sirf propaganda karo tum yahi to hai asli andhnamazi hone ke fayde,youtube,id,NEGATIVE,0.6595447659492493
@ShivamSinghRathour-y6p  a gaye fake propaganda id leke abdul good,youtube,en,NEGATIVE,0.7205235362052917
"@jaySingh-vz4fp Bhai log  upp ko Kuch nhi pata upp log wohi Bolta ho Jo upp ko dikhaya jata 🤡
Mera upper Wala message parna ♥️",youtube,id,NEGATIVE,0.37784814834594727
@AbdullahAbdullah-l1z8x yahi to hai fake photos aur tum wahi ho na jo kehte the osama pakistani nahi lekin rakhe pakistan me hi the chal jhoothe nikal teri media trp ke liye kuch bhi kar sakti hai,youtube,id,NEGATIVE,0.690790057182312
Same here,youtube,nl,NEUTRAL,0.32690194249153137
Suhagrat pakistan mnaiy ga 😂,youtube,tl,NEGATIVE,0.4920339584350586
​ @ZainAfzal-e1g haan aur karachi mein mandir banayenge 😎,youtube,id,POSITIVE,0.396220862865448
Mujhe bhi,youtube,sq,NEGATIVE,0.3850809931755066
​ @ZainAfzal-e1g ha asim munir ki ammi ke saath 😂😂😂,youtube,et,NEGATIVE,0.2820172905921936
"Same 
Jai hind 🇮🇳",youtube,en,NEUTRAL,0.27030476927757263
Same ❤,youtube,pt,NEGATIVE,0.32596904039382935
"Proud of Modi to take this step👏
Congress would have never done it and it took no steps when there was attack in Mumbai",youtube,en,POSITIVE,0.3917731046676636
I stand with India but India should not target masjid and innocent people.,youtube,en,NEGATIVE,0.4229919910430908
 @islamicfighter.8607   india targetted which masjid? babri was ours.,youtube,en,NEGATIVE,0.6509179472923279
এতে করে ভারতেরই ক্ষতি,youtube,bn,NEGATIVE,0.30860334634780884
😂😂,youtube,unknown,POSITIVE,0.3085777759552002
Sir white flag kia mtlb 😅 apka sindoor😅 kala hogia,youtube,tl,POSITIVE,0.37568357586860657
Radhey Radhey ❤❤❤,youtube,so,POSITIVE,0.2768489420413971
@raniamit9831  राधे राधे 🙏🙏🚩🚩,youtube,sq,NEGATIVE,0.24322935938835144
​ SKMG-y8 sale kitanu 😂,youtube,fi,NEGATIVE,0.30461055040359497
You are wrong,youtube,en,NEGATIVE,0.6116649508476257
What is pure coward Ness ?..Indian modi government,youtube,en,NEGATIVE,0.6174296736717224
​ @MansoorAli-e9f kya wrong 🧐,youtube,tl,NEGATIVE,0.68028724193573
"Same here, subah uthte hi news update dekha, but after completing my morning routine,bade excited the news dekhne ke liye pahli bar life me😅",youtube,en,NEGATIVE,0.38579583168029785
Aur ye subhankar patrakar banta h words selection soch kr bola kr,youtube,id,NEGATIVE,0.2849258780479431
Right 👍👍,youtube,en,POSITIVE,0.45493122935295105
​ SKMG-y8 bhai tu konsa upsc AIR 1 ban gaya jo kasam de raha hain,youtube,id,NEGATIVE,0.2901046574115753
Jo Pakistani army and air force  ne reply diya wo apko Kon btayee ga...,youtube,en,NEGATIVE,0.511749267578125
Sahi kaha ❤,youtube,so,POSITIVE,0.2392721325159073
 @basicconceptsofsociology8064   koi ni ji...abhi to shuruwat hai...aage aage dekhte jao bs...,youtube,en,NEGATIVE,0.29631122946739197
Bhai virangna rani laxmibai hy vo desh k liye apni jaan di thi vidhwa ko vidhwa hi bola jayga bhai,youtube,sw,NEGATIVE,0.30534297227859497
Jay hind Jai bharat 4:55 😊❤,youtube,id,POSITIVE,0.26061487197875977
" @ravendrakumar9666   but unke husbands ki death normal ni hai, to i guess unki wives ko veervadhu kehna zyada better hai...",youtube,no,NEGATIVE,0.34722355008125305
jai hind ❤🇮🇳🇮🇳🇮🇳🇮🇳,youtube,et,NEUTRAL,0.24159999191761017
Veerangna vo hoti jo desh k liye ldti...jaise Rani Laxmi Bai...kisi ko kuch bhi bolne lge kya..vo vidhva hai to unhe vidhva hi kha jayega na,youtube,et,NEGATIVE,0.4292575716972351
Sahi,youtube,so,POSITIVE,0.31132668256759644
😂😂😂,youtube,unknown,POSITIVE,0.3085777759552002
India Nepal Bhai ❤❤,youtube,id,NEUTRAL,0.2528083622455597
Jai Pashupatinath ❤,youtube,id,POSITIVE,0.2974812090396881
Love from Nepal❤ mission sindoor ❣️,youtube,en,POSITIVE,0.5518840551376343
"Supporting aggression against innocent people is not patriotism, it’s inhumanity. Think before you speak.",youtube,en,NEGATIVE,0.7558643817901611
​ @StudyWithRavians Lol bro get some job..stop giving lesson,youtube,en,NEGATIVE,0.34354835748672485
Abhi shuruwat h trailor,youtube,en,POSITIVE,0.26950693130493164
@sherlockhomes321  जी बिल्कुल,youtube,en,POSITIVE,0.519077718257904
Yes,youtube,tr,POSITIVE,0.37907874584198
"Jruri h kya yha ye btana 
Sirf comments kro to bs 
Jai Hind Jai Hind ki Sena",youtube,id,NEGATIVE,0.38067981600761414
Hope he don’t survive 😂🤣,youtube,en,NEGATIVE,0.645551860332489
@DeleteIndians wtf r u talking about,youtube,af,POSITIVE,0.3102168142795563
🇮🇳 jai Hind,youtube,fi,NEUTRAL,0.2345438152551651
Operation sindoor bharat ki Sanskriti ko drshata h...or bahart ki snskriti bf jaise words ko publically bolne ki ijajat nhi deti fir b bhgwan se dua h ki hmare sbhi soldiers bhaiyo ki rksha krein!Radha Radha🙏🙏🙏,youtube,sl,NEGATIVE,0.6417615413665771
Konse duniya me jee rahe ho​ @KarishnaMathur-ki4wf ,youtube,so,NEUTRAL,0.24281369149684906
"Arpita Ji log jo bhi bole ignore kijiye in sab ko hum sab Bharatiya Mahaveer Fauji, Army, Navy, Naval Officers aur aap ke saath hai aur un sab ke parivaar walo ke saath hai 🙏🙏🙏🇮🇳🇮🇳🇮🇳🕉️🕉️🕉️🇮🇳🇮🇳🇮🇳🙏🙏🙏",youtube,id,NEGATIVE,0.4441382884979248
​@DeleteIndiansWtf broo,youtube,af,NEGATIVE,0.23831811547279358
Please cheat him😂,youtube,en,NEGATIVE,0.5574073195457458
Stay strong 💗,youtube,tl,POSITIVE,0.6003450155258179
बस यही चाहत है कि अब ट्रेलर नहीं पूरी फिल्म दिखाई जाए। ❤❤❤❤,youtube,hi,NEGATIVE,0.3947586417198181
Modi ki jay kro sena ki nhi,youtube,sl,NEUTRAL,0.2381490021944046
"​ @MiraKumari-z5w  dono ko bhai
Army ki respect hamesha",youtube,pl,POSITIVE,0.4485737085342407
@MiraKumari-z5w  🙄 तुम लोगों ने शर्म बेच खाई है क्या?,youtube,hi,NEGATIVE,0.3070545196533203
 @holysoul-ns7iv  Modi is best pm,youtube,en,POSITIVE,0.6889736652374268
​Kuch jada hi smjdaar ho,youtube,so,NEGATIVE,0.31052306294441223
"Yudh khtm hote hi army walo k lie respect khtm ho jayega bus Ye 2 din ki kahani hoti h
Mere husband 26 ghnta train me khade hoker jammu gye the duty pr jb chhuti khtm hui, TT se puchha to usne bola seat nhi h or wahi public ko paisa lekar seat de diya, Ye h hmare desh ki suchchai",youtube,en,NEGATIVE,0.43573591113090515
​ @Satya.Soni0305 bahut dukh hua sunkar,youtube,id,NEGATIVE,0.30699077248573303
​ @zubairraza3059 dukh ki kya bat h Bhaiya hmare India ki yahi suchchai h,youtube,sw,NEGATIVE,0.5654940009117126
"Yeh corruption wala kida 70 salo se congress ne dala hai. Specially Indira Gandhi. 
Khoon mai hai yeh corruption.",youtube,en,NEGATIVE,0.8049499988555908
"​ @Satya.Soni0305 
Army ke liye special quota hota hai. Juth mat failaye. Hum bhi related hai army se. 
Ajkal to public bhi army ko jyada respect karne lagi hai. 
Ha manti hu ki congress ki dali huyi kuritiya abhi tak gayi nahi. Koi bhi sarkar aye jayegi bhi nahi. 
Par ek bat ka bahot gussa ata hai apne hi baap dada o par ki kya tumko yeh Nehru aur gandhi family hi mili thi govt banane ke liye. Sabse corrupt family. 
Patel hote to kuchh aur hi bat hoti. Sab leftist hi bhar diye. Kya dikhta nahi tha. 
Hamne to bachpan mai hi mumbai ke malad mai 
Congress ke logo ko Indira gandhi ke liye ballot box churate dekha tha. 
Tabse Congress hat gayi dimag se.",youtube,id,NEGATIVE,0.7316010594367981
 @Satya.Soni0305  meri bahen dukh is bat par hua desh ka jawan hamari hifazat me din rat laga raheta h or ham itne be ghairat ho gaye hamara foji khade Ho kar jaye or hame ahsas tak na ho,youtube,id,NEGATIVE,0.48597949743270874
Modi and Indian army jindabaad 🇮🇳🇮🇳🇮🇳,youtube,id,POSITIVE,0.2768946588039398
​ @MiraKumari-z5w only sena ...not pm....,youtube,pl,NEGATIVE,0.43871641159057617
"​ @snehalbhatia1913 or mujhe bhi pta h ki army walo k lie alag se quota h  but unhe 1 din pahle chhuti mile or ghar jana padta h to jruri nhi ki confirm ticket mile. Or Wahi army wala TT ko paise de to TT seat arrange kr deta h, Fir seat Keha se aa jata h, isme galati public ki ya hmari apki nahi h, government ka rule hi Galat h",youtube,id,NEGATIVE,0.45599445700645447
 @MiraKumari-z5w  frans k rafail ki market value crash krgaye jub.rafail bnane wali company ne bayan jari kia ki hmari rafail jet system achi ha par ye anarri indian pilots k kaaran rafail fiza ma nasht hogaye,youtube,id,NEGATIVE,0.6086416840553284
Squpperb edit sir 😊😊😊❤❤❤,youtube,ca,POSITIVE,0.34151121973991394
"More power from Australia 🇦🇺 
Great job by Mr Modi’s new INDIA 🇮🇳",youtube,en,POSITIVE,0.8027624487876892
"I'm proud to be an Indian ❤❤
. 
बदला बड़ा होगा 😤",youtube,en,POSITIVE,0.5773963928222656
"कृष्ण की पुकार है, ये भागवत का सार है कि युद्ध ही तो वीर का प्रमाण है कौरवों की भीड़ हो या पांडवों का नीड़ हो जो लड़ सका है वो ही तो महान है।। 🚩",youtube,hi,POSITIVE,0.2735459506511688
best explaination sir....,youtube,fr,POSITIVE,0.47776809334754944
"उजड़ी हुई मांग को बदला लेंगे भरपूर,,
भारतीय सेना ने शुरु किया ऑपरेशन सिंदूर 
जय हिन्द जय हिन्द 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",youtube,hi,NEGATIVE,0.3688703179359436
कृष्णाय वासुदेवाय हरये परमात्मने । प्रणतः क्लेशनाशाय गोविंदाय नमो नमः ।।❤️🙏,youtube,hi,POSITIVE,0.5631638169288635
"बहुत ही सराहनीय कार्य,भारत के जवानों द्वारा😊जय हिंद, वंदे मातरम😊🎉🎉🎉❤🫡🫡",youtube,hi,POSITIVE,0.6522923111915588
Very nice sir ❤❤❤🎉,youtube,en,POSITIVE,0.6997249722480774
इस समय हम लोगों को भारतीय जवानों का हौसला बढ़ाना चाहिए | जय हिंद,youtube,hi,POSITIVE,0.2719176411628723
.. ऑपरेशन. सिंदूर इतना जबरदस्त नाम सुनकर रौंगटे खड़े हो गए ...i love my india ❤ Jai Hind ❤ sindoor ❤👍 एकता बनाए रखे 👍,youtube,hi,POSITIVE,0.3405380845069885
"""Operation Sindoor"" – a clear emotional play. In war, we, the ordinary, die; leaders remain safe. Aren't our lives just as valuable?",youtube,en,POSITIVE,0.5453956723213196
"اپ کے لیے اتنا ہی کافی ہے 
"" پاکستان زندہ باد ""🇵🇰❤",youtube,ur,POSITIVE,0.46401989459991455
love from Nepal ♥️🇳🇵🇳🇵🇳🇵,youtube,en,POSITIVE,0.5900185704231262
"""ये है नया भारत... जो सहन नहीं करता, सीधा जवाब देता है। ऑपरेशन सिंदूर पर गर्व है।""🇮🇳",youtube,hi,NEGATIVE,0.27176788449287415
"ये तो सिर्फ ट्रेलर है, पिक्चर अभी बाकी है, जब तक भारत की धरती पर वीरों का रक्त बहता है, तब तक पाकिस्तान से लेकर पूरी दुनिया, हमारे सामने झुकेगी! हम वो हैं, जो हर मुश्किल में उठकर, दुश्मन को उसकी औकात बताते हैं! जय हिंद 🇮🇳""",youtube,hi,POSITIVE,0.3025175929069519
Silent is the think for all solving problems 🙏 😢,youtube,en,POSITIVE,0.5862252712249756
Sir aap ne jis Tarah se hme ye news sunai h uske liye thanku sir❤❤,youtube,id,NEGATIVE,0.4034014046192169
Mock drill बोल के सीधे exam ही ले लिए  ❤❤❤ love india 🥳🥳🥳,youtube,en,POSITIVE,0.5057597160339355
"मन में सुकून मिला ये सुनकर ""ऑपरेशन सिंदूर"" के जरिए ये बदला जरूरी था",youtube,hi,NEUTRAL,0.32172268629074097
Thanks for your support 🙏 😊,youtube,en,POSITIVE,0.592216968536377
Thnxx ❤,youtube,vi,POSITIVE,0.3212704658508301
Thx dear brother 🎉❤ love from india to our beloved Australia 🌏🦘,youtube,en,POSITIVE,0.8411810398101807
Thank you for your support❤,youtube,en,POSITIVE,0.7259308099746704
Thx 😊❤,youtube,vi,POSITIVE,0.46353933215141296
"Jay🇮🇳Hindusthan
               Har 🔱 Har Mahadev 🚩🚩🚩🚩🚩",youtube,id,POSITIVE,0.48546499013900757
Thank you brother ❤,youtube,en,POSITIVE,0.6349698901176453
Thank bro india ko support karne ke liye ❤,youtube,hr,POSITIVE,0.4028201997280121
 @SophMesq  اپنے 6 جہاز بھی لے جاؤ اٹھا انڈیا والوں دیوالی پے کام آ ئیں گے آپ کے جو پاکستان نے گرا دیئے ہیں پاکستان ذندہ باد 💪,youtube,ur,NEGATIVE,0.4356885552406311
​ @MalikAwais-b3u  to ek video bna ke daal de 😂😂😂,youtube,af,NEGATIVE,0.275211900472641
O Yar itna jhoot Kesy bol lety ho aap,youtube,en,NEGATIVE,0.33928754925727844
In ancient time india is a part of Australia mahadip bro you & we are brother ❤❤❤,youtube,en,POSITIVE,0.43762683868408203
Thanks men for your full support ❤,youtube,en,POSITIVE,0.66826331615448
Thanks ❤,youtube,en,POSITIVE,0.5359310507774353
Respect & love from India. ❤,youtube,en,POSITIVE,0.7357754707336426
❤🙏🙏🙏🙏,youtube,unknown,POSITIVE,0.3085777759552002
Thanks 😊❤,youtube,en,POSITIVE,0.5359310507774353
 @SophMesq  what about response Nara e takbeer,youtube,en,NEGATIVE,0.3807024657726288
Thanks brother❤🇮🇳,youtube,en,POSITIVE,0.5359310507774353
Thanks ❤,youtube,en,POSITIVE,0.5359310507774353
 @SophMesq  Thank u so much,youtube,en,POSITIVE,0.7414438724517822
​ @MalikAwais-b3u chal beta proof bhej de,youtube,en,POSITIVE,0.3149060308933258
Thanks for support 🙏 🙌,youtube,en,POSITIVE,0.4957245886325836
​ @MalikAwais-b3u 😂😂😂😂 your government said that no jet cross the border 😂 so how come they shot down jets 😂😂,youtube,en,NEGATIVE,0.4199046492576599
@Cryptic-t1x  Indian media comedy club  of 😁😀,youtube,en,POSITIVE,0.34413477778434753
Jai hind,youtube,sw,NEUTRAL,0.2522337734699249
"Thanks❤,",youtube,en,POSITIVE,0.32767224311828613
 @MalikAwais-b3u  areh bro we did not go into Pakistan...read ur press conference.... missile girane k liye jaane k jarurat nahi hai,youtube,en,NEGATIVE,0.6243009567260742
@177_debantasidhanta5  پاکستان نے انڈیا والوں کی دیوالی پھار کے رکھ دی 💪😁😂✌️,youtube,ur,NEGATIVE,0.4162442982196808
thanks ...modi sir is the most popular leader in the world for a reason.,youtube,en,POSITIVE,0.6940504908561707
 @subhadipbhattacharjee7691   areh bhai....tui bol kon pagla choda Missile remotely na chere actual site e giye chare??? Pakistan Media k dekhe mone hoy Missile jinis tai bojhe na.... bhabche oita RPG.......ei jodi video na asto bole dito j  we have neutralized all missiles,youtube,it,NEGATIVE,0.6899272203445435
" @MalikAwais-b3u   Diwali toh abhi nahi hai...aur jo hai woh Pakistan me manay gya hai.... by the way....bhai proper jagah sereports doo......aur ha planes ka naam....uska photo,, aur uska tags de do...man lenge,....kyuki kucch plane 2019 me khatam huwa tha(tumhre F 16 bhi).... toh proper reports do.... misinformation maat do yar!!",youtube,id,NEGATIVE,0.6672836542129517
